,article_id,people,orgs,potential_startups,matched_title
2431,2431,"['Roku', 'Shipt', 'Heavybit', 'Nora Jones', 'Jeli', 'Slack', 'Jones', 'Jones', 'Jeli', 'Eliot Durbin', 'Jones', 'Nora', 'Durbin']","['AWS', 'Adobe', 'Boldstart Ventures', 'Harrison Metal', 'Jeli', 'Netflix', 'Netflix', 'Netflix', 'PagerDuty', 'Netflix']",['Jeli'],1
2432,2432,"['Deloitte', 'Stephane Roux', 'Leonard Witteler', 'Pascal Steck', 'Witteler', 'Roux', 'Witteler', 'Steck', 'Roux', 'Steck', 'Phil Libin', 'Descript', 'Andrew Mason', 'Headroom', 'Roux', 'Jenny Dreier']","['European VC EQT Ventures', 'BlueYard Capital —', 'NASA', 'Harvard', 'SAP', 'Microsoft', 'YoTribe', 'YoTribe']","['European VC EQT Ventures', 'BlueYard Capital —', 'NASA', 'Harvard', 'SAP', 'Microsoft', 'YoTribe', 'YoTribe']",0
2433,2433,"['Alex Wilhelm', 'Danny Crichton', 'Natasha Mascarenhas', 'Alex', 'Danny']","['ARR', 'Senate']","['ARR', 'Senate']",0
2434,2434,"['Airbnb', 'Connie Loizos', 'Jason Green', 'Zoom', 'Natasha Mascarenhas', 'Kitty Hawk', 'Sebastian Thrun', 'Ian Dilick', 'Jomayra Herrera', 'Caryn Marooney', 'David Cahn', 'Steve Isakowitz', 'Ryan Reynolds', 'Sequoia', 'Alex Wilhelm', 'Hello', 'Chris', 'Danny', 'Natasha', 'Heru', 'Danny ’', 'Facebook', 'Kustomer', 'Vista', 'Gainsight', 'Spotify']","['WeWork IPO', 'IPO', 'EC', 'EC', 'Metromile', 'EC', 'EC', 'EC', 'ARR', 'EC', 'Emergence Capital', 'Brighteye Ventures Edtech', 'Edtech', 'Udacity', 'Eschaton', 'Cowboy Ventures', 'Metrics', 'Activity and People', 'Figma', 'Around TechCrunch Extra Crunch', 'Lockheed Martin Ventures', 'SpaceFund', 'Great TechCrunch Survey of European VC SEC', 'Mint Mobile', 'Extra Crunch Mental', 'AgentSync', 'Scale AI', 'Element AI', 'Lightspeed', 'Apple Podcasts']","['WeWork IPO', 'IPO', 'EC', 'EC', 'Metromile', 'EC', 'EC', 'EC', 'ARR', 'EC', 'Emergence Capital', 'Brighteye Ventures Edtech', 'Edtech', 'Udacity', 'Eschaton', 'Cowboy Ventures', 'Metrics', 'Activity and People', 'Figma', 'Around TechCrunch Extra Crunch', 'Lockheed Martin Ventures', 'SpaceFund', 'Great TechCrunch Survey of European VC SEC', 'Mint Mobile', 'Extra Crunch Mental', 'AgentSync', 'Scale AI', 'Element AI', 'Lightspeed', 'Apple Podcasts']",0
2435,2435,"['McClatchy', 'Dennis Publishing', 'James Henderson', 'Zephr', 'Henderson', 'Zephr', 'Zephr', 'Henderson', 'Zephr', 'Zephr', 'Henderson', 'Zephr', 'Urs Cete', 'Zephr']","['Bertelsmann Digital Media Investments', 'Bertelsmann', 'News Corp Australia', 'PEI Media', 'Zephr Asked', 'Knight Capital and Nauta Capital']","['Bertelsmann Digital Media Investments', 'Bertelsmann', 'News Corp Australia', 'PEI Media', 'Zephr Asked', 'Knight Capital and Nauta Capital']",0
2436,2436,"['Adyen', 'Revolut', 'Stripe', 'Magento']","['Fintech', 'Stripe', 'Revolut', 'Revolut Business', 'Stripe', 'Stripe', 'WooCommerce', 'Merchant API', 'Revolut', 'Revolut Business', 'Stripe', 'API', 'European Economic Area']","['Revolut', 'Revolut']",1
2437,2437,"['Sarah Cole', 'Sarah Cole', 'Mark Barron Contributor Mark Barron', 'Taylor Wessing', 'Glossier']","['TaskRabbit', 'InVision']","['TaskRabbit', 'InVision']",0
2438,2438,"['Samir Ibrahim', 'Charlie Nichols', 'Nichols', 'Ibrahim', 'Ibrahim', 'Ibrahim', 'Ibrahim', 'Ibrahim', 'Nichols', 'Nichols', 'Ibrahim', 'Greenlight Planet', 'Ibrahim', 'Ibrahim', 'Ibrahim', 'Électricité']","['United Nations', 'African Development Bank', 'SunCulture', 'The Economist', 'New York University', 'NYU Ibrahim', 'NYU', 'ZOLA Electric', 'SunCulture', 'Energy Access Ventures', 'EDF', 'Acumen Capital Partners', 'ACP', 'Dream Project Incubators', 'SunCulture', 'Ekta Partners', 'CrossBoundary', 'United States Agency for International Development ( USAID', 'Kenya Investment Mechanism Program']","['SunCulture', 'SunCulture', 'SunCulture']",1
2439,2439,"['Derek Weng', 'Weng', 'Weng', 'Weng', 'Weng', 'Weng', 'Weng', 'Instagram', 'Weng', 'Tmall', 'Weng']","['LemonBox', 'Combinator', 'Panda Capital', 'Combinator', 'LemonBox', 'Walmart', 'Amway', 'Amway', 'LemonBox', 'LemonBox', 'LemonBox', 'Amway', 'LemonBox', 'LemonBox', 'Screenshot of Lemonbox', 'Alibaba', 'Tencent', 'Google', 'Google', 'WeChat', 'LemonBox', 'Alibaba']","['LemonBox', 'LemonBox', 'LemonBox', 'LemonBox', 'LemonBox', 'LemonBox', 'LemonBox', 'LemonBox']",1
2440,2440,"['Rappi', 'Henry', 'Luz', 'Martin Borchardt', 'Manuel Barna Ferrés', 'Antonio Tralice', 'Leonardo Maglia', 'Henry', 'Martin Borchardt', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry', 'Henry ’', 'Henry', 'Henry', 'Henry', 'Microverse', 'Henry', 'Borchardt', 'Henry', 'Lambda School', 'Henry ’', 'Henry', 'Henry', 'Henry', 'Borchardt', 'Henry']","['NuBank', 'Lambda School', 'Lambda School', 'ISA', 'Internally', 'Combinator', 'Combinator', 'Accion Venture Lab', 'Emles Venture Partners', 'Noveus VC', 'MOOC']","['Lambda School', 'Lambda School']",1
2441,2441,"['Matt Gunnin', 'Gunnin', 'Gunnin', 'Gunnin', 'Siege', 'Matt', 'Sharon', 'XSeed', 'Damon Cronkey']","['Esports', 'Esports One', 'COO Sharon Winter', 'Esports', 'API', 'Esports One', 'League of Legends', 'XSeed Capital', 'Eniac Ventures', 'Chestnut Street Ventures', 'Esports', 'ESL Gaming', 'Bytes', 'Esports', 'Fortnite', 'Esports', 'Esports One']","['Esports', 'Esports One', 'Esports', 'Esports One', 'Esports', 'Esports', 'Esports', 'Esports One']",1
2442,2442,"['Shopify', 'Shopify', 'Stripe', 'Stripe']","['Fintech', 'Stripe', 'Stripe Treasury', 'API', 'Stripe', 'Stripe Treasury', 'Stripe Treasury', 'Shopify Balance', 'Stripe Treasury', 'Evolve Bank', 'Goldman Sachs', 'Stripe', 'Stripe Treasury', 'Citibank', 'Barclays', 'API', 'API', 'Stripe Treasury', 'Stripe ’', 'API', 'API', 'Stripe Issuing']","['Stripe', 'Stripe Treasury', 'Stripe', 'Stripe Treasury', 'Stripe Treasury', 'Stripe Treasury', 'Stripe', 'Stripe Treasury', 'Stripe Treasury']",1
2443,2443,['Forrester'],"['Google', 'TMA', 'TMA', 'TMA', 'TMA', 'ROI']",['ROI'],1
2444,2444,"['Skyroot', 'Peter Beck', 'John F. Thompson Will Roper', 'Kathryn Lueders', 'Pawan Kumar Chandana', 'Skyroot', 'Yotam Ariel', 'Chandana', 'Ariel']","['Skyroot', 'Space Lockheed Martin VP Lisa Callahan Rocket Lab', 'Air Force NASA', 'Indian Space Research Organization', 'ISRO', 'Bluefield Technologies']",['Skyroot'],1
2445,2445,"['Janneke Niessen', 'KPIs', 'VCVolt', 'Eva de Mol']","['Janneke Niessen Contributor Share', 'Harvard Business Review']","['Janneke Niessen Contributor Share', 'Harvard Business Review']",0
2446,2446,"['Aevum', 'Jay Skylus', 'Ravn', 'Skylus', 'Firefly', 'Ravn', 'Skylus', 'Aevum Ravn', 'Skylus', 'Skylus', 'Skylus', 'Skylus', 'Skylum', 'Skylus']","['Aevum', 'NASA', 'Boeing', 'Moon Express', 'U.S. Space Force', 'U.S. Air Force Space and Missile Systems Center', 'U.S. Department of Defense', 'Astra', 'DARPA', 'Aevum', 'Virgin Orbit', 'SpaceX', 'SpaceX', 'Aevum']","['Aevum', 'Aevum', 'Aevum']",1
2447,2447,"['Andreessen Horowitz', 'Bezos', 'Jeff Bezos', 'Kristina Shen', 'Marc Andreessen', 'Greenhouse', 'Matt Schulman', 'Schulman', 'Schulman', 'Pave', 'Schulman', 'Schulman', 'Emily Kramer', 'Kramer', 'Angellist', 'Schulman', 'Pave', 'Schulman', 'Schulman', 'Checkr', 'Instabase', 'Schulman']","['YC Combinator', 'Bessemer Venture Partners', 'Dash Fund', 'Combinator', 'Pave', 'Total Rewards Portal', 'Carta', 'Bessemer Venture Partners', 'NEA', 'Redpoint Ventures', 'YC', 'Glassdoor', 'LinkedIn', 'Tide']",['Pave'],1
2448,2448,"['Péter Fankhauser', 'ANYmal', 'An ANYmal', 'Fankhauser', 'Alexander Schläpfer', 'Fankhauser']","['ETH Zurich', 'ANYmal', 'ANYbotics', 'ANYmal', 'Intel', 'RGB', 'Swisscom Ventures', 'ETHZ', 'ETH Zurich']","['ANYmal', 'ANYbotics', 'ANYmal']",1
2449,2449,"['Everlywell', 'Chernin', 'Morningside Ventures', 'Portfolio', 'Everlywell', 'Julia Cheek', 'Cheek', 'Everlywell', 'Everlywell Everlywell', 'Cheek', 'Everlywell', 'Everlywell']","['BlackRock', 'TCG', 'Foresite Capital', 'Greenspring Associates', 'Highland Capital Partners', 'Everlywell', 'U.S. Food and Drug Administration', 'FDA', 'Everlywell', 'Walgreens', 'CVS', 'Kroger', 'NPS', 'NPS', 'Everlywell']","['Everlywell', 'Everlywell', 'Everlywell']",1
2450,2450,"['Paul Melchiorre', 'Anaplan', 'David Clarke', 'Anaplan', 'Adaptive Insights', 'Eléonore Crespo', 'Ophelia Brown', 'Crespo', 'Romain Niccoli']","['Blossom Capital', 'Blossom Capital', 'Google', 'CTO']","['Blossom Capital', 'Blossom Capital']",1
2451,2451,['Versatile'],"['Insight Partners', 'Entree Capital', 'Robert Bosch Venture Capital GmbH', 'Root Ventures', 'Conductive Ventures', 'URBAN-X', 'Meirav Oren']","['Insight Partners', 'Entree Capital', 'Robert Bosch Venture Capital GmbH', 'Root Ventures', 'Conductive Ventures', 'URBAN-X', 'Meirav Oren']",0
2452,2452,"['Bizay', 'Pathena', 'Bizay', 'José Salgado', 'Salgado', 'Stephan Morais']","['Indico Capital', 'European Investment Bank', 'Iberis Capital', 'LeadX Capital Partners', 'Omnes Capital', 'Indico Capital Partners', 'SMBs']",['SMBs'],1
2453,2453,"['Reetu Kainulainen', 'Kainulainen', 'Kainulainen', 'Kainulainen', 'Kainulainen', 'Footasylum', 'Kainulainen', 'Kainulainen', 'Kainulainen', 'Kainulainen', 'Kainulainen', 'Jambu Palaniappan', 'Sarah', 'Reetu', 'Jaakko', 'Markus', 'Aydin Senkut', 'Jambu Palaniappan', 'Aydin Senkut', 'Mark McCabe', 'Thijn Lamers']","['Omers Ventures', 'FAQ', 'Zendesk', 'Ada Support', 'Telia', 'Finnair', 'ARR', 'ROI', 'Omers Ventures', 'Felicis Ventures', 'Felicis Ventures', 'EVP', 'Adyen']","['Omers Ventures', 'FAQ', 'Zendesk', 'Ada Support', 'Telia', 'Finnair', 'ARR', 'ROI', 'Omers Ventures', 'Felicis Ventures', 'Felicis Ventures', 'EVP', 'Adyen']",0
2454,2454,"['Kuala Lumpur', 'Kuala Lumpur', 'Paddy Cosgrave']","['Web Summit', 'Malaysia Digital Economy Corporation', 'MDEC', 'Porto Alegre']",['Web Summit'],1
2455,2455,[],"['Bolt', 'Bolt']","['Bolt', 'Bolt']",1
2456,2456,"['Karakuri', 'Taylor Brothers', 'Karakuri', 'Karakuri', 'Karakuri', 'Barney Wragg', 'Simon Watt', 'Wragg', 'Brent Hoberman']","['Ocado Group', 'Future Fund', 'Post COVID', 'Founders Factory']","['Ocado Group', 'Future Fund', 'Post COVID', 'Founders Factory']",0
2457,2457,['Nuro'],"['Alibaba', 'MediaTek', 'Shanghai Motors', 'TechCrunch', 'WeRide', 'Momenta', 'XCU', 'XCU']","['Alibaba', 'MediaTek', 'Shanghai Motors', 'TechCrunch', 'WeRide', 'Momenta', 'XCU', 'XCU']",0
2458,2458,"['Alzheimer', 'Kuldeep Singh Rajput', 'Biofourmis', 'Neuroglee', 'Alzheimer', 'Aniket Singh Rajput', 'Kuldeep', 'Neuroglee Connect']","['World Health Organization', 'Neuroglee', 'Eisai Co.', 'Neuroglee', 'TechCrunch', 'U.S. Food and Drug Administration']","['Neuroglee', 'Neuroglee']",1
2459,2459,"['Saud Siddiqui', 'Andrew Berg', 'Berg', 'Siddiqui', 'Saud', 'Berg', 'Siddiqui', 'Berg', 'Bryan Lemieux', 'Bryan', 'Aaron', 'Siddiqui', 'Berg', 'Lemieux', 'Jennifer Carolan', 'Picorize', 'Medcomic', 'Carolan', 'Berg', 'Hat Jr', 'Siddiqui']","['Chernin Group', 'TCG', 'Reach Capital', 'SketchyMedical', 'Step', 'Reach Capital ’', 'Reach Capital']","['Chernin Group', 'TCG', 'Reach Capital', 'SketchyMedical', 'Step', 'Reach Capital ’', 'Reach Capital']",0
2460,2460,"['Jade Mandel', 'Adam Hughes', 'Goldman', 'Hughes', 'Klarna', 'Nigel Morris']","['Goldman Sachs', 'Avant', 'Banco Popular', 'HSBC', 'Regions Bank', 'TD Bank', 'Goldman Sachs', 'GS Growth', 'Invus Opportunities', 'Hanaco Ventures', 'Luddite', 'QED Investors', 'QED']","['Goldman Sachs', 'Avant', 'Banco Popular', 'HSBC', 'Regions Bank', 'TD Bank', 'Goldman Sachs', 'GS Growth', 'Invus Opportunities', 'Hanaco Ventures', 'Luddite', 'QED Investors', 'QED']",0
2461,2461,"['Nils Mattisson', 'Paul Graham']","['Nils Mattisson Contributor Share on Twitter Formerly', 'Apple', 'Minut']","['Nils Mattisson Contributor Share on Twitter Formerly', 'Apple', 'Minut']",0
2462,2462,"['BuildBuddy', 'Heru', 'Mateo Jaramillo', 'Stiven Rodríguez Sánchez', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru', 'Heru Casas', 'Heru Casa', 'Heru Casas', 'Heru', 'Heru']","['Demo Days', 'Magma Partners', 'Xtraordinary Venture Partners', 'TechCrunch', 'Combinator', 'OYO', 'TechCrunch']","['Demo Days', 'Magma Partners', 'Xtraordinary Venture Partners', 'TechCrunch', 'Combinator', 'OYO', 'TechCrunch']",0
2463,2463,"['Steve Isakowitz', 'Isakowitz', 'Isakowitz', 'Dava Newman', 'Yannis C. Yortsos', 'Dean', 'Zohrab Kaprielian Chair', 'Peter Beck', 'John F. Thompson Will Roper', 'Kathryn Lueders']","['Building the Workforce of the Future', 'The Aerospace Corporation', 'NASA', 'U.S. Department of Energy', 'White House Office of Management', 'Aerospace', 'Building the Workforce of the Future', 'MIT', 'Apollo Program Professor of Astronautics', 'USC Viterbi School of Engineering', 'University of Southern California', 'Space Lockheed Martin VP Lisa Callahan Rocket Lab', 'Air Force Read', 'NASA', 'Building the Workforce of the Future']",['Aerospace'],1
2464,2464,"['Andreessen Horowitz', 'Martin Casado', 'Chris Aniszczyk', 'Jason Warner', 'Magnus Hillestad', 'Patrick Woods', 'Nicolas Goutay', 'Josh Dzielak', 'Patrick Woods', 'Woods', 'Josh Dzielak', 'Woods', 'Casado', 'Kubernetes', 'Apollo GraphQL']","['Harrison Metal', 'Orbit', 'Orbit Especially', 'CTO', 'ROI', 'GitHub']",['Orbit'],1
2465,2465,"['Wellory', 'Sean Rad', 'Justin Mateen', 'Wayne Ellington', 'Hannah Bronfman', 'Emily Hochman', 'Hochman', 'Wellory', 'Emily Hochman', 'Wellory', 'Hochman', 'Android', 'Hochman', 'Wellory', 'Jake Yormak', 'Wellory']","['Ground Up Ventures', 'NBA', 'Institute for Integrative Nutrition']","['Ground Up Ventures', 'NBA', 'Institute for Integrative Nutrition']",0
2466,2466,"['David Sacks', 'Niranjan Sabharwal', 'Sabharwal', 'Sabharwal', 'Sabharwal', 'Jenn Knight', 'Sabharwal', 'Sabharwal', 'Sabharwal', 'Knight']","['AgentSync', 'Craft Ventures', 'Operator Collective', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'Zenefits', 'ARR', 'AgentSync', 'ARR', 'ARR', 'ARR', 'AgentSync', 'AgentSync', 'AgentSync', 'ARR', 'TechCrunch', 'AgentSync', 'CTO', 'AgentSync']","['AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync', 'AgentSync']",1
2467,2467,"['Jane Poynter', 'Taber MacCallum', 'MacCallum', 'Ryan Hartman', 'Poynter']","['Space Perspective', 'Prime Movers Lab', 'Base Ventures', 'World View', 'Spaceship Neptune', 'Spaceship Neptune', 'Space Perspective', 'World View', 'World View']","['Space Perspective', 'Space Perspective']",1
2468,2468,"['Coatue', 'Will Smith', 'Charli D ’ Amelio', 'Justin Timberlake', 'Eli Manning', 'Kelvin Beachum', 'Larry Fitzgerald', 'Andre Iguodala', 'Charli', 'Amelio', 'Amelio', 'Chainsmokers', 'Smith', 'Smith', 'Venmo', 'Visa', 'Visa', 'Venmo', 'CJ MacDonald', 'Venmo', 'MacDonald', '” MacDonald']","['Crosslink Capital', 'Collaborative Fund', 'Dreamers VC', 'TikTok', 'TikTok', 'Apple']","['TikTok', 'TikTok']",1
2469,2469,"['Ludlow Ventures', 'Nat Turner', 'Zach Weinberg', 'Keenan Rice', 'Ben Porterfield', 'Nick Gavronsky', 'Rick Pereira', 'Nick Gavronsky', 'Lever', 'Greenhouse', 'Justworks', 'Gavronsky']","['FirstMark Capital', 'ADP', 'PDF']","['FirstMark Capital', 'ADP', 'PDF']",0
2470,2470,"['Steve Girsky', 'Embark', 'Ike', 'Waymo', 'Sina']","['TuSimple', 'VectoIQ LLC', 'GM', 'Nikola Corp.', 'Goodyear', 'CN Rail', 'U.S. Xpress', 'Kroger', 'TechCrunch', 'Volkswagen AG', 'Traton Group', 'Navistar', 'Navistar', 'TuSimple', 'TuSimple', 'Composite Capital', 'TuSimple', 'TuSimple', 'TuSimple', 'UPS', 'Mando Corporation', 'Traton Group', 'U.S. Xpress', 'TuSimple', 'TuSimple', 'TuSimple']","['TuSimple', 'TuSimple', 'TuSimple', 'TuSimple', 'TuSimple', 'TuSimple', 'TuSimple', 'TuSimple', 'TuSimple']",1
2471,2471,"['Jitsu', 'Peter Wysinski', 'Jitsu', 'Jitsu', 'Wysinski', 'Google BigQuery', 'Jitsu', 'Wysinski', 'Vladimir Klimontovich', 'Wysinski']","['Combinator', 'Costanoa Ventures', 'Combintaor', 'House Fund', 'SignalFire', 'PostGres', 'Snowflake', 'GitHub']","['Combinator', 'Costanoa Ventures', 'Combintaor', 'House Fund', 'SignalFire', 'PostGres', 'Snowflake', 'GitHub']",0
2472,2472,"['Bosch', 'Carolyn Coquillette', 'Coquillette', 'Coquillette', 'Coquillette', 'Coquillette', 'Luscious Garage', 'Coquillette', 'Coquillette', 'Coquillette', 'Coquillette']","['Insight Partners', 'Shop-Ware', 'Shop-Ware', 'CarDash']","['Shop-Ware', 'Shop-Ware']",1
2473,2473,"['Jio', 'Jhanvi', 'Ketaki Shriram', 'Jio', 'Krikey', 'Krikey', 'Tracxn', 'Jio', 'Krikey', 'Yaatra', 'Krikey', 'Jio', 'Android', 'Jio', 'Yaatra', 'Gorillas', 'Ellen DeGeneres', 'Jhanvi', 'Krikey', 'Jhanvi', 'Akash Ambani', 'Krikey', 'Jio', 'Jio', 'Haptik', 'Jio']","['Jio Platforms', 'Google', 'CBInsights', 'AR', 'Ketaki Shriram', 'Apple', 'Augmented Reality', 'Saavn']","['Jio Platforms', 'AR']",1
2474,2474,"['Parkinson', 'Evan Feinberg', 'Feinberg', 'Feinberg', 'Feinberg', 'Andreessen Horowitz']","['Genesis Therapeutics', 'Genesis', 'Startup Battlefield', 'Rock Springs Capital', 'Genesis', 'Genentech', 'Genesis', 'AlphaFold', 'Genesis AI Platform', 'T. Rowe Price Associates', 'Radical Ventures']","['Genesis Therapeutics', 'Genesis', 'Genesis', 'Genesis']",1
2475,2475,"['Revolut', 'Revolut', 'Modulr', 'Revolut', 'Revolut', 'Revolut', 'Modulr', 'Revolut', 'Revolut']","['Fintech', 'Apple']","['Fintech', 'Apple']",0
2476,2476,"['Andrew Noyes', 'Noyes', 'Josh Tetrick']","['Singapore Food Agency ( SFA', 'Eat Just', 'TechCrunch', 'Singapore Food Agency ( SFA', 'SFA', 'Agency for Science , Technology and Research', 'SGD', 'Proterra Investment Partners Asia', 'Economic Development']",['Eat Just'],1
2477,2477,"['Adam Nash', 'Aaron Levie', 'Gina Bianchini', 'Rahul Vohra', 'Amy Chang', 'Nash', 'Nash', 'Alejandro Crosa', 'Nash', 'Nash', 'Nash', 'Nash', 'John Sculley', 'Nash', 'LinkedIn', 'Crosa', 'Wealthfront', 'Wealthfront', 'Andy Rachleff', 'Nash', 'Dropbox', 'Nash', 'Wealthfront', 'Nash', 'Nash', 'Nash', 'Crosa']","['Mighty Networks', 'Superhuman', 'Cisco', 'SEC', 'Silverback Ventures', 'LinkedIn', 'LinkedIn', 'NASA', 'HP', 'Apple', 'PepsiCo', 'Atlas Venture', 'Greylock', 'Greylock', 'LearnLux', 'PitchBook']","['Mighty Networks', 'Superhuman', 'Cisco', 'SEC', 'Silverback Ventures', 'LinkedIn', 'LinkedIn', 'NASA', 'HP', 'Apple', 'PepsiCo', 'Atlas Venture', 'Greylock', 'Greylock', 'LearnLux', 'PitchBook']",0
2478,2478,"['Alexandr Wang', 'Nuro', 'Zoox', 'Pinterest', 'Wang', 'Wang', 'Wang', 'Wang', 'Wang']","['Scale AI', 'Tiger Global', 'TechCrunch', 'General Motors', 'Toyota', 'Nvidia', 'DoorDash', 'Google Photos', 'AI']","['Scale AI', 'AI']",1
2479,2479,"['James Sutcliffe', 'James Sutcliffe', 'Michael A. Freeman']","['Founding Network', 'National Institute of Mental Health', 'New Clothes', 'SMEs']","['Founding Network', 'National Institute of Mental Health', 'New Clothes', 'SMEs']",0
2480,2480,"['Caryn Marooney', 'Instagram', 'Oculus', 'David Cahn', 'David Cahn', 'David', 'Datadog', 'Slack', 'Zoom']","['Caryn Marooney Contributor Share', 'Coatue Management', 'Elastic', 'WhatsApp', 'OutCast Agency', 'Technology Investment Banking Group at Morgan Stanley', 'GTM', 'Cloud', 'Activities and People', 'Metrics']","['Caryn Marooney Contributor Share', 'Coatue Management', 'Elastic', 'WhatsApp', 'OutCast Agency', 'Technology Investment Banking Group at Morgan Stanley', 'GTM', 'Cloud', 'Activities and People', 'Metrics']",0
2481,2481,"['Siggi Simonarson', 'Simonarson', 'Blaze', 'Simonarson', 'Bazel', 'Bazel', 'Simonarson', 'Tyler Williams', 'Bazel', 'Bazel', 'Simonarson', 'Simonarson', 'Simonarson', 'Simonarson']","['BuildBuddy', 'BuildBuddy', 'Google', 'Google', 'Blaze', 'Google', 'TechCrunch', 'Blaze', 'Google', 'Blaze', 'Google', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'YC', 'BuildBuddy', 'BuildBuddy', 'TechCrunch', 'BuildBuddy', 'Combinator', 'Village Global', 'BuildBuddy', 'ARR']","['BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'YC', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy', 'BuildBuddy']",1
2482,2482,"['Balderton', 'Creandum', 'Inbox', 'Stena Sessan', 'Klarna', 'Fredrik Hjelm', 'Hjelm', 'Voi', 'Hjelm', 'Voi', 'Voi', 'Voi', 'Voi', 'Voi']","['Raine Group', 'VNV Global', 'Zillow', 'Bird', 'Bolt', 'Lime —', 'ROI', 'Voi', 'Voi', 'Liverpool', 'Voiager']","['Voi', 'Voi']",1
2483,2483,"['WaveOne', 'Lubomir Bourdev', 'Rippel', 'Bourdev', 'Bourdev', 'Bourdev', 'Bourdev', 'Rippel', 'WaveOne', 'Khosla Ventures', 'Rippel']","['GPU', 'CPU', 'WaveOne', 'CTO Oren Rippel', 'WaveOne', 'AI', 'WaveOne Variable', 'WaveOne', 'Apple', 'AWS', 'Intel', 'WaveOne', 'Vela Partners', 'Incubate Fund', 'Omega Venture Partners', 'API']","['WaveOne', 'WaveOne', 'AI', 'WaveOne', 'WaveOne']",1
2484,2484,"['Ramon Mendes De Leon', 'Duncan Simpson-Craib', 'Angus Davidson', 'Stephane Delacote', 'Pip Baker', 'Martijn De Wever', 'Lee Fasciani', 'Alex Pilsworth', 'De Wever', 'Floww', 'De Wever', 'Mayfair']","['Google', 'CRM', 'Sand Hill Road', 'DocSend']","['Google', 'CRM', 'Sand Hill Road', 'DocSend']",0
2485,2485,"['Janet Kavandi', 'Melodie Yashar', 'Amir Blachman', 'Janet Kavandi', 'Peter Beck', 'John F. Thompson Will Roper', 'Kathryn Lueders Melodie Yashar', 'Nujoud Merancy', 'Amir Blachman']","['International Space Station', 'Earth', 'Sierra Nevada Corporation', 'Nujoud Mercy', 'NASA', 'Axiom', 'Space Systems', 'Sierra Nevada Corporation', 'NASA', 'NASA', 'Johnson Space Center', 'NASA', 'Glenn Research Center', 'NASA', 'Space Lockheed Martin VP Lisa Callahan Rocket Lab', 'Air Force Read', 'NASA', 'Space Exploration Architecture', 'NASA', 'Habitat Challenge', 'NASA', 'Centennial Challenge', 'UTASCollins Aerospace', 'NASA Langley', 'NASA Marshall', 'NASA Johnson Space Center', 'Exploration Mission Planning Office', 'NASA', 'Orion Multi-Purpose Crew Vehicle', 'Space Launch System', 'Exploration Ground Systems', 'Human Landing System', 'Axiom']","['International Space Station', 'Earth', 'Sierra Nevada Corporation', 'Nujoud Mercy', 'NASA', 'Axiom', 'Space Systems', 'Sierra Nevada Corporation', 'NASA', 'NASA', 'Johnson Space Center', 'NASA', 'Glenn Research Center', 'NASA', 'Space Lockheed Martin VP Lisa Callahan Rocket Lab', 'Air Force Read', 'NASA', 'Space Exploration Architecture', 'NASA', 'Habitat Challenge', 'NASA', 'Centennial Challenge', 'UTASCollins Aerospace', 'NASA Langley', 'NASA Marshall', 'NASA Johnson Space Center', 'Exploration Mission Planning Office', 'NASA', 'Orion Multi-Purpose Crew Vehicle', 'Space Launch System', 'Exploration Ground Systems', 'Human Landing System', 'Axiom']",0
